productId	gender	description	imageURL1	imageURL2	imageURL3	imageURL4	name	productType	pattern	productIdentifier
3331443	Women	Made from a coated poly fabric;High shine finish;Slash neckline;V-back, zip fastening;Fit and flare shape;	images.asos-media.com/products/asos-curve-exclusive-skater-dress-in-pu-animal-print/3331443-1-black	images.asos-media.com/products/asos-curve-exclusive-skater-dress-in-pu-animal-print/3331443-2	images.asos-media.com/products/asos-curve-exclusive-skater-dress-in-pu-animal-print/3331443-3	images.asos-media.com/products/asos-curve-exclusive-skater-dress-in-pu-animal-print/3331443-4	ASOS CURVE Exclusive Skater Dress in PU Animal Print	Dresses	Animal	bc200aef0ca7fb65a360e174911c23ed
3327940	Women	Made from a delicate poly fabric;All-over sequin embellishment;Metallic-look finish;Boat neckline;Concealed zip back closure;Regular fit;	images.asos-media.com/products/asos-animal-sequin-long-sleeve-mini-dress/3327940-1-blackgold	images.asos-media.com/products/asos-animal-sequin-long-sleeve-mini-dress/3327940-2	images.asos-media.com/products/asos-animal-sequin-long-sleeve-mini-dress/3327940-3	images.asos-media.com/products/asos-animal-sequin-long-sleeve-mini-dress/3327940-4	ASOS Animal Sequin Long Sleeve Mini Dress	Dresses	Embellished	ad43c58041bd5ab2fbc30a45a78a995f
7034503	Women	"Lightweight satin-style fabric;Round neck;Button shoulder detail;Floral print design;Zip-back fastening;Regular fit - true to size;Designed to fit through all stages of pregnancy;Machine wash;100% Polyester;Our model wears a UK 8/ EU 36/ US 4 and is cm/\ tall;"""	images.asos-media.com/products/asos-maternity-satin-tea-dress-with-bright-floral-print/7034503-1-brightfloral	images.asos-media.com/products/asos-maternity-satin-tea-dress-with-bright-floral-print/7034503-2	images.asos-media.com/products/asos-maternity-satin-tea-dress-with-bright-floral-print/7034503-3	images.asos-media.com/products/asos-maternity-satin-tea-dress-with-bright-floral-print/7034503-4	ASOS Maternity Satin Tea Dress with Bright Floral Print	Dresses	Floral	b94cd2eb7cbbc79ccf23df09daa04e27
4386896	Women	"100% Polyester;Delicate chiffon fabric;Embellished empire line;Self-tie waist;Layered skirt;Thigh high side split;Zip back closure;Regular fit - true to size;Our model wears a UK 8/EU 36/US 4 and is 175cm/5'9\ tall;Hand wash;"""	images.asos-media.com/products/tfnc-plunge-neck-maxi-dress-with-embellished-waist/4386896-1-nude	images.asos-media.com/products/tfnc-plunge-neck-maxi-dress-with-embellished-waist/4386896-2	images.asos-media.com/products/tfnc-plunge-neck-maxi-dress-with-embellished-waist/4386896-3	images.asos-media.com/products/tfnc-plunge-neck-maxi-dress-with-embellished-waist/4386896-4	TFNC Plunge Neck Maxi Dress With Embellished Waist	Dresses	Embellished	9fa635cc8af9519fc25dd013c28f7224
4154017	Women	Made from a lightly textured, poly fabric;High boat neckline;Keyhole detail to reverse;Relaxed fit;	images.asos-media.com/products/river-island-floral-shift-dress/4154017-1-yellowprint	images.asos-media.com/products/river-island-floral-shift-dress/4154017-2	images.asos-media.com/products/river-island-floral-shift-dress/4154017-3	images.asos-media.com/products/river-island-floral-shift-dress/4154017-4	River Island Floral Shift Dress	Dresses	Floral	6fa54e660735614e055e6b0bbda36152
6791611	Women	"Crinkled woven fabric;Contrast embroidery;Scoop neckline;Keyhole front with tassel tie;Flared sleeves;Loose fit - falls loosely over the body;Machine wash;100% Viscose;Our model wears a UK 18/EU 46/US 14 and is 175cm/5'9\ tall;"""	images.asos-media.com/products/boohoo-plus-embroidered-tassel-woven-dress/6791611-1-white	images.asos-media.com/products/boohoo-plus-embroidered-tassel-woven-dress/6791611-2	images.asos-media.com/products/boohoo-plus-embroidered-tassel-woven-dress/6791611-3	images.asos-media.com/products/boohoo-plus-embroidered-tassel-woven-dress/6791611-4	Boohoo Plus Embroidered Tassel Woven Dress	Dresses	Embroidered	ffb58abc25373d329bcaa26ce59a9f1f
6060894	Women	"Printed crepe;Funnel neckline;Lined top;Dropped waist;Zip back closure;Regular fit - true to size;Machine wash;98% Polyester, 2% Elastane;Our model wears a UK 8/EU 36/US 4 and is 170cm/5'7\ tall;Exclusive to ASOS;"""	images.asos-media.com/products/le-kilt-for-asos-funnel-neck-short-sleeve-pleat-dress/6060894-1-blackwhite	images.asos-media.com/products/le-kilt-for-asos-funnel-neck-short-sleeve-pleat-dress/6060894-2	images.asos-media.com/products/le-kilt-for-asos-funnel-neck-short-sleeve-pleat-dress/6060894-3	images.asos-media.com/products/le-kilt-for-asos-funnel-neck-short-sleeve-pleat-dress/6060894-4	Le Kilt for ASOS Funnel Neck Short Sleeve Pleat Dress	Dresses	Check	cba39c84ca28f09622df49486be888f4
6968548	Women	"Lightweight woven fabric;Plunge neckline;Wide-cut sleeves;Semi-sheer lace back panel;Loose fit - falls loosely over the body;Dry clean;100% Cotton;Our model wears a UK S/EU S/US XS and is 175cm/5'9\ tall;Exclusive to ASOS;"""	images.asos-media.com/products/flynn-skye-london-lace-back-mini-dress/6968548-1-white	images.asos-media.com/products/flynn-skye-london-lace-back-mini-dress/6968548-2	images.asos-media.com/products/flynn-skye-london-lace-back-mini-dress/6968548-3	images.asos-media.com/products/flynn-skye-london-lace-back-mini-dress/6968548-4	Flynn Skye London Lace Back Mini Dress	Dresses	Floral	62b6f68bc107683bf9e9987577817fa3
3711247	Women	Made from a soft easy-care jersey fabric;V-neckline;Button through front;Fit and flare shape;Regular fit;	images.asos-media.com/products/asos-skater-dress-in-sunflower-print/3711247-1-print	images.asos-media.com/products/asos-skater-dress-in-sunflower-print/3711247-2	images.asos-media.com/products/asos-skater-dress-in-sunflower-print/3711247-3	images.asos-media.com/products/asos-skater-dress-in-sunflower-print/3711247-4	ASOS Skater Dress in Sunflower Print	Dresses	Floral	dc5497321a2be5e94d53e7fac12b5fee
7169803	Women	"Woven fabric;High neck;Capped sleeves;Open back;All-over printed design;Regular fit - true to size;Machine wash;100% Polyester;Our model wears a UK 8/EU 36/US 4 and is 173cm/5'8\ tall;"""	images.asos-media.com/products/asos-midi-dress-with-high-neck-and-open-back-in-placement-swan-print/7169803-1-multi	images.asos-media.com/products/asos-midi-dress-with-high-neck-and-open-back-in-placement-swan-print/7169803-2	images.asos-media.com/products/asos-midi-dress-with-high-neck-and-open-back-in-placement-swan-print/7169803-3	images.asos-media.com/products/asos-midi-dress-with-high-neck-and-open-back-in-placement-swan-print/7169803-4	ASOS Midi Dress with high Neck and Open Back in Placement Swan Print	Dresses	Placement	45bc678abd0c390337dbcc7812b5bcd3
7027161	Women	"Sheer embroidered mesh;Round neckline;Cropped sleeves;Regular fit - true to size;Machine wash;100% Polyester;Our model wears a UK S/EU S/US XS and is 173cm/5'8\ tall;Bra and briefs not included;"""	images.asos-media.com/products/ebonie-n-ivory-sheer-t-shirt-dress-with-embroidery/7027161-1-black	images.asos-media.com/products/ebonie-n-ivory-sheer-t-shirt-dress-with-embroidery/7027161-2	images.asos-media.com/products/ebonie-n-ivory-sheer-t-shirt-dress-with-embroidery/7027161-3	images.asos-media.com/products/ebonie-n-ivory-sheer-t-shirt-dress-with-embroidery/7027161-4	Ebonie n Ivory Sheer T-Shirt Dress With Embroidery	Dresses	Embroidered	4f7f32d206863fa005efad4f1ecd1d1a
6927771	Women	Lined woven fabric;V-neckline;Embellished bodice;Zip back fastening;Regular fit - true to size;Hand wash;100% Polyester;Our model wears a UK 8/EU 36/US 4;	images.asos-media.com/products/maya-petite-embellished-cap-sleeve-and-bodice-maxi-dress/6927771-1-navy	images.asos-media.com/products/maya-petite-embellished-cap-sleeve-and-bodice-maxi-dress/6927771-2	images.asos-media.com/products/maya-petite-embellished-cap-sleeve-and-bodice-maxi-dress/6927771-3	images.asos-media.com/products/maya-petite-embellished-cap-sleeve-and-bodice-maxi-dress/6927771-4	Maya Petite Embellished Cap Sleeve And Bodice Maxi Dress	Dresses	Embellished	7ead3e3df002b2c4e0359a50c2511700
6358354	Women	"Soft-touch jersey;High neckline;Floral print;Dropped waist;Relaxed fit;Machine wash;95% Polyester, 5% Elastane;Our model wears a UK 8/EU 36/US 4 and is 178cm/5'10\ tall;"""	images.asos-media.com/products/asos-high-neck-full-midi-dress-in-blurred-pansy-print/6358354-1-multi	images.asos-media.com/products/asos-high-neck-full-midi-dress-in-blurred-pansy-print/6358354-2	images.asos-media.com/products/asos-high-neck-full-midi-dress-in-blurred-pansy-print/6358354-3	images.asos-media.com/products/asos-high-neck-full-midi-dress-in-blurred-pansy-print/6358354-4	ASOS High Neck Full Midi Dress in Blurred Pansy Print	Dresses	Floral	06181d28b04ded13389a5ae2460815ca
4557649	Women	"Lightweight, soft-touch woven fabric;Crew neckline;Embellished bodice;Bead and sequin detailing;Knife pleats to skirt;Open back with self-tie fastening;Regular fit - true to size;Hand wash;100% Polyester;Our model wears a UK 18/EU 46/US 14 and is 178cm/5'10\ tall;"""	images.asos-media.com/products/asos-curve-exclusive-red-carpet-maxi-dress-with-pleated-skirt-jewelled-bodice/4557649-1-green	images.asos-media.com/products/asos-curve-exclusive-red-carpet-maxi-dress-with-pleated-skirt-jewelled-bodice/4557649-2	images.asos-media.com/products/asos-curve-exclusive-red-carpet-maxi-dress-with-pleated-skirt-jewelled-bodice/4557649-3	images.asos-media.com/products/asos-curve-exclusive-red-carpet-maxi-dress-with-pleated-skirt-jewelled-bodice/4557649-4	ASOS CURVE Exclusive RED CARPET Maxi Dress with Pleated Skirt & Jewelled Bodice	Dresses	Embellished	f6d76fc4302e8d8f9153e4f7f7218e31
7764678	Women	"Soft-touch jersey;Scoop neck;Printed logo design;Fringe side;Regular fit - true to size;Machine wash;100% Cotton;Our model wears a UK S/EU S/US XS and is 169cm/5'6.5\ tall;"""	images.asos-media.com/products/superdry-boho-eagle-logo-dress-with-side-fringe/7764678-1-washedcharcoal	images.asos-media.com/products/superdry-boho-eagle-logo-dress-with-side-fringe/7764678-2	images.asos-media.com/products/superdry-boho-eagle-logo-dress-with-side-fringe/7764678-3	images.asos-media.com/products/superdry-boho-eagle-logo-dress-with-side-fringe/7764678-4	Superdry Boho Eagle Logo Dress with Side Fringe	Dresses	Placement	a748aa7ef53a5a588719ff388e1c10a0
4470276	Women	"Mid-weight, woven fabric;Deep v-neckline;Wrap front;Zip back fastening;Cap sleeves;Close cut bodycon fit;Dry clean;89% Polyester, 11% Elastane;Our model wears a UK 8/EU 36/US 4 and is 175cm/5'9\ tall;"""	images.asos-media.com/products/lipsy-wrap-front-pencil-dress-in-floral-print/4470276-1-greyfloral	images.asos-media.com/products/lipsy-wrap-front-pencil-dress-in-floral-print/4470276-2	images.asos-media.com/products/lipsy-wrap-front-pencil-dress-in-floral-print/4470276-3	images.asos-media.com/products/lipsy-wrap-front-pencil-dress-in-floral-print/4470276-4	Lipsy Wrap Front Pencil Dress in Floral Print	Dresses	Floral	5656bf3e15419c500b7f4b9b73ce9a94
7422816	Women	"Woven fabric;V-neck;Ruffle detail to sleeve;Tie and zip-back fastening;Regular fit - true to size;Machine wash;100% Viscose;Our model wears a UK 8/EU 36/US 4 and is 176cm/5'9.5\ tall;"""	images.asos-media.com/products/asos-ruffle-tie-back-mini-skater-dress/7422816-1-cobalt	images.asos-media.com/products/asos-ruffle-tie-back-mini-skater-dress/7422816-2	images.asos-media.com/products/asos-ruffle-tie-back-mini-skater-dress/7422816-3	images.asos-media.com/products/asos-ruffle-tie-back-mini-skater-dress/7422816-4	ASOS Ruffle Tie Back Mini Skater Dress	Dresses	Embellished	c3844808b9b628f4c04f97a02b12baf7
6936411	Women	"Smooth fabric;Off-shoulder bandeau neckline;Cropped frill overlay;All-over floral print;Regular fit - true to size;Machine wash;90% Polyester, 10% Elastane;Our model wears a UK 8/EU 36/US 4 and is 175cm/5'9\ tall;"""	images.asos-media.com/products/asos-wedding-off-shoulder-frill-maxi-dress-in-print/6936411-1-multi	images.asos-media.com/products/asos-wedding-off-shoulder-frill-maxi-dress-in-print/6936411-2	images.asos-media.com/products/asos-wedding-off-shoulder-frill-maxi-dress-in-print/6936411-3	images.asos-media.com/products/asos-wedding-off-shoulder-frill-maxi-dress-in-print/6936411-4	ASOS WEDDING Off Shoulder Frill Maxi Dress in Print	Dresses	Floral	c886ef73a08809f787d19c18a5b43920
3848108	Women	Designed to fit through all stages of pregnancy;Made from a stretch cotton jersey;Scoop neckline;Side splits;Body skimming fit;	images.asos-media.com/products/mamalicious-strappy-tie-dye-maxi-dress/3848108-1-whiteblue	images.asos-media.com/products/mamalicious-strappy-tie-dye-maxi-dress/3848108-2	images.asos-media.com/products/mamalicious-strappy-tie-dye-maxi-dress/3848108-3	images.asos-media.com/products/mamalicious-strappy-tie-dye-maxi-dress/3848108-4	Mamalicious Strappy Tie Dye Maxi Dress	Dresses	Graphic	bad2305497daa269ba1c98886a6a014e
5373016	Women	"Lightly textured fabric;Stripe print;Round neckline;Double layer design;Zip closure;Frayed edges;Regular fit - true to size;Machine wash;37% Polyester, 32% Acrylic, 22% Cotton, 9% Viscose;Our model wears a UK 8/EU 36/US 4 and is 170cm/5'7\ tall;"""	images.asos-media.com/products/asos-cut-and-sew-stripe-double-layer-dress-with-raw-hem/5373016-1-multi	images.asos-media.com/products/asos-cut-and-sew-stripe-double-layer-dress-with-raw-hem/5373016-2	images.asos-media.com/products/asos-cut-and-sew-stripe-double-layer-dress-with-raw-hem/5373016-3	images.asos-media.com/products/asos-cut-and-sew-stripe-double-layer-dress-with-raw-hem/5373016-4	ASOS Cut and Sew Stripe Double Layer Dress with Raw Hem	Dresses	Stripe	cb90bb22db244805500a8430d731d39d
4421446	Women	"95% Viscose, 5% Elastane;Lightweight woven fabric;Scoop neckline;Adjustable spaghetti straps;Loose swing shape;Regular fit - true to size;Our model wears a UK 18/EU 46/US 14 and is 178cm/5'10\ tall;Machine wash;"""	images.asos-media.com/products/asos-curve-exclusive-cami-dress-in-vintage-floral-print/4421446-1-multi	images.asos-media.com/products/asos-curve-exclusive-cami-dress-in-vintage-floral-print/4421446-2	images.asos-media.com/products/asos-curve-exclusive-cami-dress-in-vintage-floral-print/4421446-3	images.asos-media.com/products/asos-curve-exclusive-cami-dress-in-vintage-floral-print/4421446-4	ASOS CURVE Exclusive Cami Dress In Vintage Floral Print	Dresses	Floral	ab6a542247b206b99120236200df3763
3529820	Women	Made from a soft woven fabric blend;Crew neckline;Structured design;Fit and flare shape;Striped pattern;Exposed zip back fastening;Regular fit;	images.asos-media.com/products/asos-structured-skater-dress-in-stripe/3529820-1-multi	images.asos-media.com/products/asos-structured-skater-dress-in-stripe/3529820-2	images.asos-media.com/products/asos-structured-skater-dress-in-stripe/3529820-3	images.asos-media.com/products/asos-structured-skater-dress-in-stripe/3529820-4	ASOS Structured Skater Dress In Stripe	Dresses	Stripe	e116fc2d8f3f51b8d1f60958d9827550
6389748	Women	"Sem-sheer chiffon;Fully lined;Scoop neckline;Heavily embellished;Stretch waist;Regular fit - true to size;Hand wash;100% Polyester;Our model wears a UK 18/EU 46/US 14 and is 178cm/5'10\ tall;"""	images.asos-media.com/products/lovedrobe-luxe-sleeveless-chiffon-maxi-dress-with-all-over-embellishment/6389748-1-grey	images.asos-media.com/products/lovedrobe-luxe-sleeveless-chiffon-maxi-dress-with-all-over-embellishment/6389748-2	images.asos-media.com/products/lovedrobe-luxe-sleeveless-chiffon-maxi-dress-with-all-over-embellishment/6389748-3	images.asos-media.com/products/lovedrobe-luxe-sleeveless-chiffon-maxi-dress-with-all-over-embellishment/6389748-4	Lovedrobe Luxe Sleeveless Chiffon Maxi Dress With All Over Embellishment	Dresses	Embellished	539c88747ed1e42a3d1134aae51a901e
6086992	Women	"Lightweight woven fabric;Paisley print;Round neckline;Button keyhole back;Loose fit - falls loosely over the body;Machine wash;100% Viscose;Our model wears a UK S/EU S/US XS and is 175cm/5'9\ tall;"""	images.asos-media.com/products/jdy-paisley-print-dress/6086992-1-multi	images.asos-media.com/products/jdy-paisley-print-dress/6086992-2	images.asos-media.com/products/jdy-paisley-print-dress/6086992-3	images.asos-media.com/products/jdy-paisley-print-dress/6086992-4	J.D.Y Paisley Print Dress	Dresses	Graphic	5ea550cd9344cb67c98add552c6af207
6092432	Women	"Lightweight woven fabric;V-neckline;Tie-waist;Regular fit - true to size;Machine wash;100% Polyester;Our model wears a UK 8/EU 36/US 4 and is 178 cm/5'10\ tall;"""	images.asos-media.com/products/asos-pleated-wrap-midi-dress-in-floral-print/6092432-1-multi	images.asos-media.com/products/asos-pleated-wrap-midi-dress-in-floral-print/6092432-2	images.asos-media.com/products/asos-pleated-wrap-midi-dress-in-floral-print/6092432-3	images.asos-media.com/products/asos-pleated-wrap-midi-dress-in-floral-print/6092432-4	ASOS Pleated Wrap Midi Dress In Floral Print	Dresses	Floral	42df0273c35f335c275bd3da47a4d8eb
6612802	Women	"Lightweight fabric;Point collar;Button placket;Flap pockets;Split sides;Relaxed fit;Machine wash;100% Viscose;Our model wears a UK S/EU S/US XS and is 180cm/5'11\ tall;Exclusive to ASOS;"""	images.asos-media.com/products/adpt-tall-side-split-stripe-shirt-dress/6612802-1-multi	images.asos-media.com/products/adpt-tall-side-split-stripe-shirt-dress/6612802-2	images.asos-media.com/products/adpt-tall-side-split-stripe-shirt-dress/6612802-3	images.asos-media.com/products/adpt-tall-side-split-stripe-shirt-dress/6612802-4	Adpt Tall Side Split Stripe Shirt Dress	Dresses	Stripe	a14d17a506a17587554910fa7154934f
6548151	Women	"Soft-touch jersey;Point collar;Striped print;Relaxed fit;Machine wash;50% Cotton, 50% Polyester;Our model wears a UK 18/EU 46/US 14 and is 175cm/5'9\ tall;"""	images.asos-media.com/products/pink-clove-striped-polo-dress/6548151-1-multi	images.asos-media.com/products/pink-clove-striped-polo-dress/6548151-2	images.asos-media.com/products/pink-clove-striped-polo-dress/6548151-3	images.asos-media.com/products/pink-clove-striped-polo-dress/6548151-4	Pink Clove Striped Polo Dress	Dresses	Stripe	e25fd12dff152b98e5fa96d22d6cf012
4381627	Women	"Lightweight woven fabric;Lace side inserts;Zip back fastening;Regular fit - true to size;Machine wash;100% Polyester;Our model wears a UK 8/EU 36/US 4 and is 175cm/5'9\ tall;"""	images.asos-media.com/products/asos-skater-dress-in-floral-print-with-lace-inserts/4381627-1-print	images.asos-media.com/products/asos-skater-dress-in-floral-print-with-lace-inserts/4381627-2	images.asos-media.com/products/asos-skater-dress-in-floral-print-with-lace-inserts/4381627-3	images.asos-media.com/products/asos-skater-dress-in-floral-print-with-lace-inserts/4381627-4	ASOS Skater Dress In Floral Print with Lace Inserts	Dresses	Floral	6149919f7dc7edc891382101edcc1ae6
4975418	Women	"Lightweight, woven fabric;Smock design;Embroidered detailing;Relaxed fit;Hand wash;100% Viscose;Our model wears a UK 18/EU 46/US 14 and is 173cm/5'8\ tall;"""	images.asos-media.com/products/alice-you-embroidered-kaftan/4975418-1-orange	images.asos-media.com/products/alice-you-embroidered-kaftan/4975418-2	images.asos-media.com/products/alice-you-embroidered-kaftan/4975418-3	images.asos-media.com/products/alice-you-embroidered-kaftan/4975418-4	Alice & You Embroidered Kaftan	Dresses	Embroidered	70d786b80c13ee814dea4ff75711d902
6811772	Women	Lightweight woven fabric;Semi-sheer finish;Unlined design;Round neck;Zip back with hook and eye closure;Relaxed fit;Machine wash;100% Viscose;Our model wears a UK 8/EU 36/US 4;Midi dress length between: 105-110cm;	images.asos-media.com/products/asos-petite-check-smock-midi-dress/6811772-1-multi	images.asos-media.com/products/asos-petite-check-smock-midi-dress/6811772-2	images.asos-media.com/products/asos-petite-check-smock-midi-dress/6811772-3	images.asos-media.com/products/asos-petite-check-smock-midi-dress/6811772-4	ASOS PETITE Check Smock Midi Dress	Dresses	Check	afd1ee6b6ca7b2270ad3cc092febcab0
4272599	Women	"100% polyester;Made from a textured crepe fabric;Sequin embellishment;Drop waist design;Boat neckline;Scoop back;Side zip fastening;Regular fit - true to size.;Our model wears a UK 8/EU 36/US 4 and is 175cm/5'9\ tall;Hand wash;"""	images.asos-media.com/products/frock-and-frill-embellished-dress-with-drop-waist/4272599-1-nudeirredescent	images.asos-media.com/products/frock-and-frill-embellished-dress-with-drop-waist/4272599-2	images.asos-media.com/products/frock-and-frill-embellished-dress-with-drop-waist/4272599-3	images.asos-media.com/products/frock-and-frill-embellished-dress-with-drop-waist/4272599-4	Frock and Frill Embellished Dress With Drop Waist	Dresses	Embellished	c8150181c45c63472191cb5be5169c06
5767324	Women	Sequin embellished fabric;Fully lined;Round neckline;Cap sleeves;Cowl back;Zip back closure;Slim fit - cut closely to the body;hand wash;100% Polyester;Our model wears a UK 8/EU 36/US 4;Exclusive to ASOS;	images.asos-media.com/products/lipstick-boutique-petite-sequin-cowl-back-maxi-dress/5767324-1-navy	images.asos-media.com/products/lipstick-boutique-petite-sequin-cowl-back-maxi-dress/5767324-2	images.asos-media.com/products/lipstick-boutique-petite-sequin-cowl-back-maxi-dress/5767324-3	images.asos-media.com/products/lipstick-boutique-petite-sequin-cowl-back-maxi-dress/5767324-4	Lipstick Boutique Petite Sequin Cowl Back Maxi Dress	Dresses	Embellished	bf440f907f070e3a39d8cda08d4fcec2
3880617	Women	Made from a breathable woven fabric;Bandeau neckline;Adjustable spaghetti straps;Delicate beading;Body skimming fit;	images.asos-media.com/products/asos-cami-dress-with-geometric-sequin-embellishment/3880617-1-cream	images.asos-media.com/products/asos-cami-dress-with-geometric-sequin-embellishment/3880617-2	images.asos-media.com/products/asos-cami-dress-with-geometric-sequin-embellishment/3880617-3	images.asos-media.com/products/asos-cami-dress-with-geometric-sequin-embellishment/3880617-4	ASOS Cami Dress With Geometric Sequin Embellishment	Dresses	Embellished	2fccfaf41789dd8da1538b2bc58fd813
6548418	Women	"Lightweight knitted fabric;V-neckline;Floral print;Regular fit - true to size;Machine wash;96% Polyester, 4% Elastane;Our model wears a UK 18/EU 46/US 14 and is 175cm/5'9\ tall;"""	images.asos-media.com/products/pink-clove-floral-printed-wrap-dress/6548418-1-multi	images.asos-media.com/products/pink-clove-floral-printed-wrap-dress/6548418-2	images.asos-media.com/products/pink-clove-floral-printed-wrap-dress/6548418-3	images.asos-media.com/products/pink-clove-floral-printed-wrap-dress/6548418-4	Pink Clove Floral Printed Wrap Dress	Dresses	Floral	0d1b5649bbc0e7859bd6d9a3a9f72eaa
4508212	Women	"Textured stretch fabric;Bird print;Exposed zip back fastening;Regular fit - true to size;Machine wash;98% Cotton, 2% Elastane;Our model wears a UK 8/EU 36/US 4 and is 176cm/5'9.5\ tall;"""	images.asos-media.com/products/warehouse-textured-bird-print-dress/4508212-1-multi	images.asos-media.com/products/warehouse-textured-bird-print-dress/4508212-2	images.asos-media.com/products/warehouse-textured-bird-print-dress/4508212-3	images.asos-media.com/products/warehouse-textured-bird-print-dress/4508212-4	Warehouse Textured Bird Print Dress	Dresses	Animal	a37d0bab24d4f6aea6e4eefb7e225220
4183853	Women	Made from a cotton and wool blend;Boat neckline;Loose dropped waist seam;Contrast frill skirt;Zip back fastening;Relaxed swing shape;	images.asos-media.com/products/baum-und-pferdgarten-helki-dress-with-drop-waist-in-houndstooth/4183853-1-navy	images.asos-media.com/products/baum-und-pferdgarten-helki-dress-with-drop-waist-in-houndstooth/4183853-2	images.asos-media.com/products/baum-und-pferdgarten-helki-dress-with-drop-waist-in-houndstooth/4183853-3	images.asos-media.com/products/baum-und-pferdgarten-helki-dress-with-drop-waist-in-houndstooth/4183853-4	Baum und Pferdgarten Helki Dress with Drop Waist in Houndstooth	Dresses	Graphic	371b6541db442cb4f7b951116904d389
4324232	Women	Made from a lightweight woven fabric;Crew neckline;Zip back fastening;Kick split to reverse;Regular fit;	images.asos-media.com/products/asos-pencil-dress-in-bright-floral-print/4324232-1-print	images.asos-media.com/products/asos-pencil-dress-in-bright-floral-print/4324232-2	images.asos-media.com/products/asos-pencil-dress-in-bright-floral-print/4324232-3	images.asos-media.com/products/asos-pencil-dress-in-bright-floral-print/4324232-4	ASOS Pencil Dress in Bright Floral Print	Dresses	Floral	b7c7259618bbf3cb6567ab15edbf0246
4689693	Women	Smooth woven fabric;Plunging neckline;Detachable straps;Moulded contour cups with padding;Zip back fastening;Regular fit - true to size;Hand wash;97% Cotton, 3% Elastane;Our model wears a UK 8/EU 36/US 4;	images.asos-media.com/products/asos-petite-bandeau-dress-in-winter-floral/4689693-1-print	images.asos-media.com/products/asos-petite-bandeau-dress-in-winter-floral/4689693-2	images.asos-media.com/products/asos-petite-bandeau-dress-in-winter-floral/4689693-3	images.asos-media.com/products/asos-petite-bandeau-dress-in-winter-floral/4689693-4	ASOS PETITE Bandeau Dress in Winter Floral	Dresses	Floral	b9747757129e3433a2bda97576d093d0
6715649	Women	"Woven fabric;Round neckline;Short sleeves;All-over print;Relaxed fit;Machine wash;100% Polyester;Our model wears a UK S/EU S/US XS and is 173cm/5'8\ tall;"""	images.asos-media.com/products/native-youth-midi-tunic-smock-dress/6715649-1-oatmeal	images.asos-media.com/products/native-youth-midi-tunic-smock-dress/6715649-2	images.asos-media.com/products/native-youth-midi-tunic-smock-dress/6715649-3	images.asos-media.com/products/native-youth-midi-tunic-smock-dress/6715649-4	Native Youth Midi Tunic Smock Dress	Dresses	Graphic	3542f093af6c67ebf1fb66e71c6d4c1b
3836948	Women	Made from a woven poly fabric;Botanical floral print;Shift style;Regular fit;	images.asos-media.com/products/true-decadence-shift-dress-in-botanical-floral/3836948-1-multi	images.asos-media.com/products/true-decadence-shift-dress-in-botanical-floral/3836948-2	images.asos-media.com/products/true-decadence-shift-dress-in-botanical-floral/3836948-3	images.asos-media.com/products/true-decadence-shift-dress-in-botanical-floral/3836948-4	True Decadence Shift Dress in Botanical Floral	Dresses	Floral	d4e56fae91f8112b562548585fd9f225
4365724	Women	"Textured jacquard fabric;Floral print;Pleated skirt;Zip back fastening;Regular fit - true to size;Machine wash;54% Polyester, 35% Acrylic, 8% Nylon, 3% Metallised Fibres;Our model wears a UK 8/EU 36/US 4 and is 175cm/5'9\ tall;"""	images.asos-media.com/products/asos-structured-dolly-skater-dress-in-floral-jacquard/4365724-1-print	images.asos-media.com/products/asos-structured-dolly-skater-dress-in-floral-jacquard/4365724-2	images.asos-media.com/products/asos-structured-dolly-skater-dress-in-floral-jacquard/4365724-3	images.asos-media.com/products/asos-structured-dolly-skater-dress-in-floral-jacquard/4365724-4	ASOS Structured Dolly Skater Dress in Floral Jacquard	Dresses	Floral	f2572a61c042185e626f176049a2f42f
6527458	Women	"Printed woven fabric;Plunge neckline;Lace-up back detail;Zip back fastening;Regular fit - true to size;Machine wash;100% Polyester;Our model wears a UK 8/EU 36/US 4 and is 171cm/5'7.5\ tall;"""	images.asos-media.com/products/asos-deep-plunge-cami-maxi-dress-in-pink-paisley-floral/6527458-1-multi	images.asos-media.com/products/asos-deep-plunge-cami-maxi-dress-in-pink-paisley-floral/6527458-2	images.asos-media.com/products/asos-deep-plunge-cami-maxi-dress-in-pink-paisley-floral/6527458-3	images.asos-media.com/products/asos-deep-plunge-cami-maxi-dress-in-pink-paisley-floral/6527458-4	ASOS Deep Plunge Cami Maxi Dress In Pink Paisley Floral	Dresses	Floral	926fe05abe938f1d6e486666d7c849c0
6765775	Women	"Striped jersey;Scoop neckline;Regular fit - true to size;Designed to fit through all stages of pregnancy;Machine wash;100% Polyester;Our model wears a UK S/EU S/US XS and is 180 cm/5'11\ tall;"""	images.asos-media.com/products/mamalicious-stripe-jersey-maxi-dress/6765775-1-multi	images.asos-media.com/products/mamalicious-stripe-jersey-maxi-dress/6765775-2	images.asos-media.com/products/mamalicious-stripe-jersey-maxi-dress/6765775-3	images.asos-media.com/products/mamalicious-stripe-jersey-maxi-dress/6765775-4	Mamalicious Stripe Jersey Maxi Dress	Dresses	Stripe	b013579d2d157216ba4516efe6210f7b
